,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
0,-62,4,-58,19,-64,2,-82,13,-58,16,-62,4,-61,5,-61,5,-63,3,-76,27,-58,9,-59,7,-60,10,-64,2,-63,3,-62,4,-60,6,-63,3
1,-62,4,-108,47,-64,2,-82,13,-61,16,-62,4,-61,5,-61,5,-63,3,-85,27,-58,9,-59,7,-60,10,-64,2,-63,3,-62,4,-60,6,-63,3
2,-62,4,-159,47,-64,2,-85,13,-88,21,-62,4,-61,5,-61,5,-63,3,-87,27,-58,9,-59,7,-60,12,-64,2,-63,3,-62,4,-60,6,-63,3
3,-62,4,-174,47,-64,2,-85,13,-119,27,-62,4,-61,5,-61,5,-63,3,-94,27,-59,11,-59,7,-85,15,-64,2,-63,3,-62,4,-60,6,-63,3
4,-62,4,-196,47,-64,2,-85,13,-179,28,-62,4,-61,5,-61,5,-63,3,-99,27,-60,12,-59,7,-85,15,-64,2,-63,3,-62,4,-60,6,-63,3
5,-62,4,-219,47,-64,2,-85,13,-188,28,-62,4,-61,5,-61,5,-63,3,-104,27,-110,13,-59,7,-87,15,-64,2,-63,3,-62,4,-60,6,-63,3
6,-62,4,-265,50,-64,2,-86,13,-200,28,-62,4,-83,8,-61,5,-63,3,-104,27,-110,13,-59,10,-87,15,-64,2,-63,3,-62,4,-60,6,-63,3
7,-62,4,-265,51,-64,2,-86,13,-258,28,-62,4,-84,9,-61,5,-63,3,-104,27,-110,13,-87,11,-87,15,-64,2,-63,3,-62,4,-60,6,-63,3
8,-62,4,-265,51,-64,2,-86,13,-347,28,-62,4,-84,9,-61,5,-63,3,-104,27,-110,13,-87,11,-87,15,-64,2,-63,3,-62,4,-61,6,-63,3
9,-62,4,-337,52,-64,2,-86,13,-362,28,-62,6,-84,9,-61,5,-63,3,-104,27,-110,13,-87,11,-87,15,-64,2,-63,3,-62,4,-61,6,-63,3
10,-62,4,-342,52,-64,2,-87,13,-433,28,-62,9,-84,9,-61,5,-63,3,-111,27,-110,13,-87,11,-87,15,-64,2,-63,4,-62,4,-61,6,-65,3
11,-62,4,-429,52,-64,2,-88,13,-433,28,-62,9,-84,9,-61,5,-63,3,-113,27,-110,13,-87,11,-87,15,-64,2,-63,4,-62,4,-61,6,-65,3
12,-62,4,-510,53,-64,2,-88,13,-434,28,-62,9,-84,9,-61,5,-63,3,-120,27,-110,13,-87,11,-87,15,-64,2,-63,4,-62,4,-61,6,-65,3
13,-62,7,-526,70,-64,5,-88,13,-435,75,-62,10,-84,9,-61,5,-63,3,-120,27,-110,13,-87,11,-87,15,-64,2,-63,4,-62,4,-63,6,-65,3
14,-65,7,-526,70,-67,6,-88,13,-435,144,-65,12,-84,9,-61,5,-63,3,-128,27,-110,13,-87,11,-87,15,-64,2,-63,4,-63,4,-63,6,-65,3
15,-65,8,-526,70,-69,9,-92,13,-435,161,-90,12,-84,13,-61,5,-63,3,-157,27,-110,13,-87,11,-87,15,-65,6,-63,4,-63,4,-63,6,-65,3
16,-69,8,-526,70,-72,9,-105,13,-435,161,-90,12,-84,14,-61,5,-63,3,-223,27,-110,13,-87,11,-87,15,-65,9,-63,4,-63,4,-63,6,-65,3
17,-69,8,-526,70,-72,9,-105,13,-435,161,-90,12,-84,14,-61,5,-63,3,-309,27,-110,13,-87,11,-87,15,-65,9,-63,4,-65,4,-63,6,-67,3
18,-69,21,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
19,-109,71,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
20,-199,71,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
21,-289,71,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
22,-379,71,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
23,-469,71,-526,70,-72,9,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-383,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,4,-63,6,-67,3
24,-525,71,-526,70,-72,10,-106,13,-435,161,-90,12,-84,14,-61,5,-63,3,-414,27,-111,13,-87,11,-87,15,-65,9,-63,5,-65,6,-63,6,-67,3
25,-525,71,-526,70,-72,10,-107,13,-435,161,-90,12,-84,14,-61,5,-63,3,-474,29,-111,13,-87,11,-87,15,-65,10,-88,6,-65,6,-63,6,-67,3
26,-525,71,-526,70,-72,10,-116,13,-435,161,-90,12,-86,14,-61,6,-63,3,-539,39,-111,13,-87,11,-87,15,-67,10,-88,6,-65,6,-63,6,-68,3
27,-525,71,-526,70,-72,10,-138,13,-435,161,-91,12,-86,14,-61,6,-63,3,-539,57,-111,13,-88,11,-107,15,-67,10,-88,6,-92,6,-64,6,-68,3
28,-525,71,-526,70,-75,12,-207,13,-435,161,-91,12,-87,14,-61,6,-78,3,-539,57,-111,13,-88,11,-107,15,-67,10,-88,6,-92,6,-64,6,-68,3
29,-525,71,-526,70,-104,12,-265,13,-435,161,-91,12,-87,14,-61,6,-78,3,-539,57,-114,13,-88,11,-107,15,-67,10,-88,6,-92,6,-64,6,-68,3
30,-525,71,-526,70,-107,12,-352,13,-435,161,-91,12,-87,14,-61,6,-78,3,-539,57,-114,13,-88,11,-107,15,-67,10,-88,6,-92,6,-64,6,-68,3
31,-525,71,-526,70,-107,12,-425,13,-435,161,-91,12,-94,14,-61,6,-78,3,-539,57,-114,13,-88,11,-109,15,-67,10,-88,6,-92,6,-68,10,-68,3
32,-525,71,-526,70,-107,12,-445,13,-435,161,-91,12,-94,14,-61,6,-78,3,-539,57,-114,13,-88,11,-109,15,-67,10,-88,6,-92,6,-121,12,-83,3
33,-525,71,-526,70,-107,12,-528,13,-435,161,-91,12,-94,14,-61,6,-78,3,-539,57,-114,13,-88,11,-109,15,-68,10,-88,6,-92,6,-127,12,-83,3
34,-525,71,-526,70,-107,12,-553,43,-435,161,-92,12,-94,14,-61,6,-78,3,-539,57,-122,13,-90,11,-133,15,-68,10,-88,6,-92,6,-127,12,-83,3
35,-525,71,-526,70,-107,12,-553,43,-435,161,-93,12,-115,14,-61,6,-88,3,-539,57,-126,13,-96,11,-179,15,-68,10,-88,6,-93,6,-127,12,-84,3
36,-525,71,-526,70,-107,12,-553,43,-435,161,-93,12,-115,14,-61,6,-88,3,-539,57,-128,13,-96,11,-267,15,-68,10,-88,6,-93,6,-127,12,-84,3
37,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-119,14,-62,6,-88,3,-539,57,-138,13,-116,11,-314,15,-68,11,-89,6,-94,6,-127,12,-84,3
38,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-62,10,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
39,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-115,47,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
40,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-205,47,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
41,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-295,47,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
42,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-385,47,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
43,-525,71,-526,70,-107,12,-553,43,-435,161,-98,12,-129,14,-475,47,-88,3,-539,57,-138,13,-116,11,-389,15,-68,11,-89,6,-95,6,-127,12,-84,3
44,-525,71,-526,70,-108,12,-553,43,-435,161,-102,12,-132,14,-549,47,-88,3,-539,57,-138,13,-116,11,-394,18,-68,11,-89,6,-95,6,-127,12,-84,3
45,-525,71,-526,70,-108,12,-553,43,-435,161,-102,12,-132,14,-549,47,-88,3,-539,57,-160,13,-118,11,-457,20,-69,11,-89,6,-95,6,-127,12,-84,3
46,-525,71,-526,70,-108,12,-553,43,-435,161,-102,12,-132,14,-549,47,-88,3,-539,57,-160,13,-118,11,-540,24,-69,11,-89,6,-98,6,-127,12,-84,3
47,-525,71,-526,70,-108,12,-553,43,-435,161,-105,12,-135,14,-549,47,-88,3,-539,57,-160,13,-160,11,-566,28,-71,11,-89,6,-98,6,-128,12,-93,3
48,-525,71,-526,70,-108,13,-553,43,-435,161,-117,12,-135,14,-549,47,-88,3,-539,57,-194,13,-165,14,-566,30,-103,11,-89,6,-99,6,-128,12,-93,3
49,-525,71,-526,70,-111,13,-553,43,-435,161,-117,12,-158,14,-549,47,-88,3,-539,57,-232,13,-191,14,-566,30,-103,11,-89,6,-99,6,-128,12,-93,3
50,-525,71,-526,70,-111,13,-553,43,-435,161,-117,12,-243,14,-549,47,-88,3,-539,57,-232,13,-191,14,-566,30,-103,11,-90,6,-103,6,-128,12,-93,3
51,-525,71,-526,70,-111,13,-553,43,-435,161,-117,12,-283,17,-549,47,-88,3,-539,57,-276,13,-194,14,-566,30,-103,11,-90,6,-103,6,-128,12,-93,3
52,-525,71,-526,70,-111,13,-553,43,-435,161,-117,12,-373,17,-549,47,-88,3,-539,57,-276,13,-194,14,-566,30,-103,11,-90,6,-103,6,-128,12,-93,3
53,-525,71,-526,70,-111,13,-553,43,-435,161,-117,12,-463,17,-549,47,-88,3,-539,57,-276,13,-194,14,-566,30,-103,11,-90,6,-103,6,-128,12,-93,3
54,-525,71,-526,70,-111,13,-553,43,-435,161,-126,12,-490,17,-549,47,-95,3,-539,57,-276,13,-216,14,-566,30,-103,11,-110,6,-106,6,-129,12,-94,3
55,-525,71,-526,70,-114,13,-553,43,-435,161,-126,12,-529,19,-549,47,-95,3,-539,57,-321,14,-216,14,-566,30,-103,11,-110,6,-106,6,-129,12,-94,3
56,-525,71,-526,70,-114,13,-553,43,-435,161,-126,12,-529,19,-549,47,-95,3,-539,57,-410,15,-216,14,-566,30,-103,11,-110,6,-106,6,-129,12,-94,3
57,-525,71,-526,70,-117,13,-553,43,-435,161,-126,12,-529,19,-549,47,-95,3,-539,57,-497,15,-216,14,-566,30,-103,11,-110,6,-106,6,-129,12,-94,3
58,-525,71,-526,70,-122,13,-553,43,-435,161,-126,12,-529,19,-549,47,-95,3,-539,57,-572,17,-216,14,-566,30,-103,11,-110,6,-113,6,-129,12,-94,4
59,-525,71,-526,70,-127,13,-553,43,-435,161,-128,12,-536,19,-549,47,-102,3,-539,57,-572,24,-276,14,-566,30,-103,11,-110,6,-115,6,-129,12,-94,4
60,-525,71,-526,70,-127,13,-553,43,-435,161,-128,12,-555,19,-549,47,-102,3,-539,57,-572,24,-340,21,-566,30,-103,11,-110,6,-115,6,-129,12,-94,4
61,-525,71,-526,70,-127,13,-553,43,-435,161,-128,12,-565,19,-549,47,-102,3,-539,57,-572,24,-418,23,-566,30,-103,11,-110,6,-115,6,-129,12,-94,4
62,-525,71,-526,70,-127,13,-553,43,-435,161,-128,12,-567,19,-549,47,-102,3,-539,57,-572,24,-497,23,-566,30,-103,11,-110,6,-124,6,-129,12,-94,4
63,-525,71,-526,70,-127,13,-553,43,-435,161,-132,12,-574,19,-549,47,-102,3,-539,57,-572,24,-573,23,-566,30,-105,11,-110,6,-125,6,-129,12,-94,4
64,-525,71,-526,70,-130,13,-553,43,-435,161,-147,12,-574,22,-549,47,-102,3,-539,57,-572,24,-573,23,-566,30,-112,11,-120,6,-172,6,-134,12,-94,4
65,-525,71,-526,70,-136,13,-553,43,-435,161,-156,12,-574,22,-549,47,-102,3,-539,57,-572,24,-573,23,-566,30,-118,11,-120,6,-172,6,-144,12,-153,4
66,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-120,6,-188,7,-173,12,-153,4
67,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-120,6,-200,7,-251,12,-153,4
68,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-120,6,-200,7,-341,12,-153,4
69,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-120,6,-200,7,-431,12,-153,4
70,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-120,6,-200,7,-519,14,-153,4
71,-525,71,-526,70,-150,13,-553,43,-435,161,-167,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-132,11,-139,6,-208,7,-557,39,-153,4
72,-525,71,-526,70,-154,13,-553,43,-435,161,-189,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-138,11,-139,6,-266,7,-557,39,-153,4
73,-525,71,-526,70,-162,13,-553,43,-435,161,-191,12,-574,22,-549,47,-107,3,-539,57,-572,24,-573,23,-566,30,-157,11,-139,6,-327,7,-557,39,-153,4
74,-525,71,-526,70,-163,13,-553,43,-435,161,-210,13,-574,22,-549,47,-117,3,-539,57,-572,24,-573,23,-566,30,-157,11,-139,6,-386,7,-557,39,-153,4
75,-525,71,-526,70,-163,13,-553,43,-435,161,-236,13,-574,22,-549,47,-118,3,-539,57,-572,24,-573,23,-566,30,-157,11,-153,6,-435,7,-557,39,-153,4
76,-525,71,-526,70,-163,13,-553,43,-435,161,-276,13,-574,22,-549,47,-120,3,-539,57,-572,24,-573,23,-566,30,-161,11,-153,6,-479,7,-557,39,-153,4
77,-525,71,-526,70,-167,18,-553,43,-435,161,-276,14,-574,22,-549,47,-120,3,-539,57,-572,24,-573,23,-566,30,-161,11,-153,6,-559,7,-557,39,-153,4
78,-525,71,-526,70,-257,18,-553,43,-435,161,-276,14,-574,22,-549,47,-120,3,-539,57,-572,24,-573,23,-566,30,-161,11,-153,6,-559,7,-557,39,-153,4
79,-525,71,-526,70,-347,18,-553,43,-435,161,-276,14,-574,22,-549,47,-120,3,-539,57,-572,24,-573,23,-566,30,-161,11,-153,6,-559,7,-557,39,-153,4
