,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
0,-37,129,-99,40,-104,9,-98,4,-114,13,-98,5,-99,2,-101,2,-105,8,-108,10,-92,9,-97,5,-99,5,-98,4,-97,4,-92,8,-98,5,-108,3,-98,5,-97,6,-98,3,-108,5,-97,4
1,-45,153,-107,51,-113,9,-103,4,-142,17,-99,5,-101,2,-103,2,-118,9,-124,18,-119,9,-100,5,-101,5,-107,4,-99,4,-100,8,-103,5,-114,3,-99,5,-110,6,-100,3,-116,5,-101,4
2,-52,186,-131,58,-123,12,-104,4,-168,19,-100,5,-102,2,-104,2,-124,9,-166,22,-137,12,-101,5,-104,5,-107,4,-103,4,-111,9,-106,6,-115,3,-100,5,-117,6,-104,3,-119,5,-102,4
3,-59,240,-148,68,-140,18,-108,4,-181,20,-102,5,-102,2,-105,2,-127,10,-177,24,-147,15,-103,5,-107,5,-108,4,-104,4,-131,9,-122,7,-120,3,-106,5,-119,6,-107,3,-127,5,-102,4
4,-63,271,-169,80,-155,21,-110,4,-205,22,-107,5,-102,2,-105,2,-135,13,-194,28,-159,18,-105,5,-109,6,-109,4,-107,4,-135,9,-146,7,-126,3,-108,5,-129,6,-109,3,-132,6,-103,4
5,-66,312,-187,93,-167,22,-111,4,-233,23,-108,5,-103,2,-106,2,-144,14,-214,33,-184,20,-111,6,-123,6,-110,4,-109,4,-139,9,-147,8,-128,3,-110,5,-132,6,-110,3,-140,7,-103,4
6,-76,346,-219,113,-181,25,-115,4,-241,23,-109,5,-104,2,-106,2,-152,14,-232,34,-192,23,-119,6,-127,6,-118,4,-109,4,-144,9,-150,8,-132,3,-112,5,-140,6,-111,3,-155,7,-110,4
7,-80,376,-241,129,-194,29,-122,4,-254,24,-112,5,-104,2,-110,2,-172,15,-242,36,-205,25,-122,6,-135,6,-122,4,-115,4,-149,9,-161,8,-136,3,-112,5,-157,6,-112,3,-160,7,-111,4
8,-82,408,-264,140,-212,34,-122,4,-262,25,-113,5,-104,2,-111,2,-184,17,-266,38,-220,35,-139,8,-137,6,-124,4,-115,4,-150,9,-166,8,-143,3,-122,5,-163,6,-112,3,-169,7,-113,4
9,-87,436,-277,152,-228,35,-124,4,-271,26,-117,5,-105,2,-113,2,-195,21,-280,41,-232,44,-148,9,-154,6,-124,4,-115,4,-161,9,-175,9,-150,3,-130,5,-171,6,-115,3,-172,7,-119,4
10,-91,459,-294,164,-252,39,-127,4,-288,28,-122,5,-106,2,-116,2,-206,23,-291,42,-239,45,-164,9,-158,6,-127,4,-116,4,-177,9,-183,9,-155,3,-141,5,-181,6,-116,3,-179,7,-119,4
11,-94,475,-310,179,-259,39,-135,4,-310,30,-123,5,-108,2,-116,2,-219,23,-308,42,-257,47,-178,9,-160,6,-130,4,-119,5,-186,9,-194,9,-161,3,-148,5,-185,6,-120,3,-190,7,-132,4
12,-102,495,-330,194,-275,41,-139,4,-322,30,-127,5,-109,2,-121,2,-228,24,-327,46,-274,49,-194,10,-168,7,-131,4,-121,5,-198,9,-203,10,-163,3,-156,5,-190,6,-120,3,-192,7,-135,4
13,-113,524,-359,216,-282,41,-143,4,-328,30,-129,5,-109,2,-122,2,-236,25,-332,48,-300,53,-204,10,-174,7,-135,4,-128,5,-210,9,-207,10,-168,3,-160,5,-201,6,-121,3,-200,7,-136,4
14,-119,563,-394,236,-287,45,-144,4,-358,32,-136,5,-109,2,-122,2,-241,26,-340,48,-312,55,-209,10,-184,7,-135,4,-130,5,-216,9,-209,10,-171,3,-164,5,-205,6,-123,3,-210,7,-141,4
15,-125,587,-425,250,-302,47,-150,4,-369,32,-142,5,-111,2,-123,2,-248,28,-351,50,-331,56,-217,11,-194,7,-137,4,-141,5,-235,9,-210,11,-173,3,-170,5,-211,6,-123,3,-213,7,-141,4
16,-130,621,-455,259,-310,49,-161,4,-376,34,-145,5,-113,2,-123,2,-254,28,-361,52,-341,59,-225,11,-208,7,-144,4,-146,5,-255,10,-216,11,-175,3,-177,5,-216,6,-125,3,-221,7,-142,4
17,-131,662,-473,264,-321,51,-162,4,-391,34,-157,5,-113,2,-124,2,-259,30,-379,55,-349,59,-234,11,-226,7,-147,4,-148,5,-266,11,-220,12,-177,4,-185,5,-233,6,-125,3,-226,7,-147,4
18,-134,684,-499,270,-342,52,-166,4,-411,34,-165,5,-114,2,-128,2,-263,30,-404,58,-359,61,-248,11,-236,7,-147,4,-148,5,-281,11,-228,12,-178,4,-191,5,-243,6,-126,3,-229,7,-149,4
19,-137,712,-515,284,-349,52,-170,4,-432,38,-172,5,-116,2,-129,2,-270,30,-415,59,-366,64,-265,11,-241,8,-152,4,-151,6,-301,11,-235,12,-183,4,-195,5,-253,6,-127,3,-233,7,-160,4
20,-142,752,-530,287,-361,54,-174,4,-447,39,-175,5,-117,2,-130,2,-274,30,-437,60,-378,68,-276,12,-244,8,-158,4,-158,6,-310,11,-245,12,-188,5,-200,5,-255,6,-130,3,-245,7,-170,4
21,-147,771,-550,294,-373,58,-179,4,-472,40,-181,5,-118,2,-131,2,-287,30,-448,61,-388,68,-295,13,-254,8,-164,4,-164,6,-317,11,-250,12,-191,5,-206,5,-267,6,-130,3,-253,7,-176,4
22,-151,797,-566,307,-379,60,-182,4,-481,40,-189,5,-122,2,-131,2,-293,30,-462,61,-401,68,-310,13,-269,8,-168,4,-170,6,-337,12,-255,12,-196,5,-211,5,-282,7,-131,3,-257,7,-185,4
23,-153,820,-575,312,-391,63,-189,4,-496,42,-203,5,-123,2,-133,2,-306,30,-474,64,-406,69,-331,15,-271,8,-172,4,-179,7,-357,12,-264,12,-199,5,-219,5,-292,8,-133,3,-258,7,-193,4
24,-159,843,-590,318,-404,64,-202,4,-511,43,-218,5,-123,2,-135,2,-311,30,-490,68,-414,69,-338,15,-280,8,-177,4,-183,7,-370,12,-275,12,-204,5,-226,5,-308,8,-134,3,-265,7,-195,4
25,-162,862,-628,328,-417,64,-206,4,-530,45,-229,5,-123,2,-137,2,-317,32,-501,74,-423,69,-346,15,-291,8,-180,4,-187,7,-383,14,-277,12,-207,5,-235,5,-314,8,-136,3,-272,7,-200,4
26,-168,901,-649,335,-427,64,-211,4,-555,45,-238,6,-127,2,-137,2,-324,32,-509,76,-428,70,-354,15,-291,8,-185,4,-192,7,-393,16,-283,12,-209,5,-242,5,-332,9,-138,3,-280,7,-206,4
27,-172,920,-665,339,-443,65,-215,4,-564,45,-254,6,-129,2,-139,2,-330,33,-528,81,-435,73,-363,15,-301,8,-186,4,-203,7,-416,19,-290,12,-213,5,-252,5,-342,9,-138,3,-286,7,-208,4
28,-174,944,-685,353,-452,65,-225,4,-575,45,-263,6,-129,2,-142,2,-341,33,-538,83,-450,73,-373,15,-310,8,-189,4,-210,8,-433,19,-303,12,-216,5,-256,5,-349,9,-144,3,-292,7,-212,4
29,-177,964,-717,362,-462,66,-227,4,-587,47,-268,6,-129,2,-144,2,-347,34,-554,85,-461,73,-388,16,-318,8,-197,4,-217,8,-438,19,-311,12,-221,5,-269,5,-356,9,-146,3,-294,7,-227,4
30,-177,972,-739,367,-471,67,-229,4,-607,47,-276,6,-133,2,-146,2,-365,35,-565,88,-474,73,-409,16,-325,8,-201,4,-225,8,-445,20,-327,12,-222,5,-276,6,-365,9,-149,3,-303,7,-235,5
31,-180,987,-747,378,-484,67,-239,4,-623,47,-283,6,-133,2,-146,2,-380,35,-581,88,-482,73,-426,17,-329,8,-205,4,-228,9,-460,22,-332,12,-224,6,-290,6,-380,9,-155,3,-312,7,-244,5
32,-182,1006,-767,385,-499,67,-240,4,-632,48,-293,6,-135,2,-147,2,-388,35,-589,89,-489,73,-431,17,-336,8,-226,4,-230,9,-488,24,-342,13,-225,6,-313,6,-390,9,-156,3,-317,7,-247,5
33,-183,1025,-782,388,-509,67,-250,4,-640,48,-311,6,-136,2,-147,2,-396,35,-604,90,-503,73,-437,17,-354,8,-236,4,-241,9,-502,25,-351,14,-229,6,-321,6,-399,9,-159,3,-322,7,-255,5
34,-185,1051,-789,393,-519,67,-262,4,-658,48,-321,6,-138,2,-151,2,-400,36,-625,91,-508,74,-443,17,-365,8,-242,4,-254,9,-515,25,-354,14,-230,6,-332,6,-407,9,-164,3,-333,8,-267,5
35,-187,1065,-821,397,-531,68,-273,4,-672,48,-329,6,-139,2,-155,2,-412,36,-631,91,-515,74,-451,18,-375,8,-251,4,-268,9,-524,25,-363,14,-233,6,-351,7,-414,9,-167,3,-339,8,-270,5
36,-190,1080,-829,398,-537,68,-279,4,-692,49,-351,6,-140,2,-157,2,-420,38,-635,93,-519,74,-465,18,-379,8,-261,4,-277,9,-543,25,-370,14,-237,6,-380,7,-429,9,-168,3,-348,8,-274,5
37,-191,1085,-829,398,-547,68,-284,4,-700,49,-370,6,-144,2,-163,2,-424,38,-649,94,-535,74,-471,18,-390,8,-268,4,-284,9,-585,26,-378,14,-242,6,-393,7,-449,9,-172,3,-352,8,-283,5
38,-194,1093,-844,407,-559,69,-292,4,-706,49,-387,6,-144,2,-163,2,-429,38,-657,97,-543,74,-483,18,-394,8,-277,4,-291,10,-613,28,-385,14,-245,6,-406,7,-474,9,-172,3,-358,8,-293,5
39,-196,1108,-857,409,-573,69,-300,4,-719,49,-397,6,-144,2,-166,2,-435,38,-670,97,-560,75,-500,18,-403,8,-292,4,-301,11,-628,30,-389,14,-247,6,-422,8,-482,9,-175,3,-363,8,-298,5
40,-197,1116,-870,412,-585,70,-310,4,-731,49,-428,6,-147,2,-172,2,-442,41,-676,97,-570,76,-515,18,-408,8,-295,4,-309,11,-641,31,-395,14,-248,6,-445,8,-491,9,-178,3,-369,8,-308,5
41,-199,1132,-886,417,-588,71,-323,4,-737,49,-437,6,-152,2,-174,2,-450,41,-690,97,-574,76,-527,18,-418,8,-311,4,-320,11,-656,33,-404,14,-250,6,-461,9,-500,9,-181,3,-376,8,-321,5
42,-200,1140,-899,420,-605,71,-343,4,-745,49,-452,6,-156,2,-175,2,-461,41,-697,97,-586,77,-534,18,-421,8,-317,4,-332,12,-679,33,-412,14,-250,6,-475,9,-509,9,-190,3,-383,8,-331,5
43,-201,1151,-907,426,-625,71,-346,4,-758,49,-470,6,-158,2,-179,2,-469,41,-710,99,-591,78,-543,19,-426,8,-323,4,-348,12,-697,33,-418,14,-251,6,-493,10,-517,9,-193,3,-389,8,-348,5
44,-201,1163,-915,432,-628,71,-352,4,-769,49,-486,6,-159,2,-185,2,-476,41,-721,101,-597,78,-561,19,-435,8,-329,4,-366,12,-713,33,-423,14,-253,6,-514,10,-535,9,-202,3,-398,8,-352,5
45,-201,1177,-921,433,-641,71,-365,4,-775,49,-496,6,-165,2,-186,2,-483,41,-736,103,-608,78,-571,19,-441,8,-336,4,-384,12,-731,33,-429,14,-255,6,-534,10,-551,9,-203,3,-402,8,-369,5
46,-203,1181,-933,438,-651,73,-373,4,-789,49,-508,6,-167,2,-191,2,-494,41,-742,103,-616,78,-581,19,-451,8,-354,4,-394,12,-754,33,-435,14,-258,7,-540,10,-562,9,-212,3,-405,8,-388,5
47,-203,1196,-941,439,-661,74,-384,4,-807,49,-530,6,-173,2,-193,2,-502,41,-750,103,-620,78,-589,19,-460,8,-370,4,-405,12,-775,34,-446,14,-258,7,-548,10,-567,9,-216,3,-422,8,-393,5
48,-204,1205,-951,444,-670,75,-406,4,-819,49,-545,6,-178,2,-196,2,-510,41,-762,104,-629,78,-596,19,-462,8,-385,4,-413,12,-798,34,-448,14,-263,8,-565,10,-572,9,-219,3,-428,8,-407,5
49,-204,1217,-964,446,-681,75,-417,4,-831,49,-565,6,-181,2,-196,2,-524,41,-776,106,-631,78,-613,19,-470,9,-390,4,-423,12,-819,35,-450,14,-267,8,-574,10,-587,9,-226,3,-437,8,-411,6
50,-205,1230,-971,446,-688,75,-421,4,-844,49,-569,6,-186,2,-197,2,-537,41,-789,107,-647,78,-623,19,-480,9,-400,4,-440,14,-835,35,-453,14,-269,8,-593,10,-589,9,-231,3,-441,8,-443,6
51,-205,1237,-987,448,-691,75,-427,4,-855,49,-600,6,-187,2,-208,2,-543,41,-799,107,-655,78,-627,19,-489,10,-412,4,-451,14,-850,35,-464,14,-274,8,-605,11,-598,9,-238,3,-449,8,-456,6
52,-205,1244,-990,448,-708,75,-430,4,-865,50,-610,6,-187,2,-210,2,-550,43,-811,108,-665,78,-639,19,-498,10,-429,4,-464,14,-886,35,-469,14,-278,8,-618,11,-618,9,-244,3,-451,8,-464,6
53,-205,1252,-1000,453,-726,75,-437,4,-884,50,-624,6,-189,2,-214,2,-563,43,-815,108,-674,78,-649,19,-510,10,-439,4,-478,14,-892,35,-474,15,-280,8,-634,11,-642,10,-250,3,-454,8,-471,6
54,-206,1263,-1010,454,-734,75,-442,4,-900,52,-636,7,-191,2,-220,2,-568,43,-825,108,-679,78,-662,19,-527,11,-455,4,-487,14,-901,35,-481,15,-285,8,-645,11,-657,10,-267,3,-457,9,-482,6
55,-206,1276,-1021,456,-741,75,-456,4,-907,53,-658,7,-193,2,-224,2,-571,44,-833,108,-682,78,-678,19,-551,11,-469,4,-499,14,-920,35,-487,15,-286,8,-661,11,-669,10,-268,3,-461,9,-489,6
56,-206,1285,-1031,456,-745,75,-458,4,-912,53,-679,8,-197,2,-227,2,-576,44,-845,109,-689,78,-691,19,-562,11,-484,4,-515,14,-931,35,-499,15,-288,8,-689,11,-677,10,-275,3,-466,9,-506,7
57,-207,1295,-1036,458,-753,76,-466,4,-932,53,-702,8,-203,2,-231,2,-582,44,-847,109,-693,78,-700,19,-575,12,-498,4,-527,14,-947,36,-512,15,-290,8,-706,11,-684,11,-280,3,-470,9,-521,7
58,-207,1302,-1036,458,-760,76,-474,4,-940,53,-736,10,-207,2,-235,2,-589,44,-864,110,-697,78,-708,19,-586,12,-509,4,-535,14,-959,36,-528,16,-293,8,-714,12,-696,11,-292,3,-479,9,-536,7
59,-207,1308,-1043,462,-773,76,-479,4,-952,53,-769,10,-208,2,-242,2,-596,44,-867,111,-704,78,-726,19,-600,12,-516,4,-553,14,-970,37,-538,16,-296,8,-721,12,-715,11,-295,3,-488,9,-540,7
60,-207,1320,-1051,465,-778,77,-489,4,-958,53,-778,10,-215,2,-247,2,-604,45,-873,111,-715,78,-737,19,-613,12,-532,4,-568,14,-981,37,-546,16,-300,8,-731,12,-740,11,-305,3,-490,9,-553,7
61,-207,1325,-1062,468,-781,77,-501,4,-964,54,-803,10,-219,2,-252,3,-611,45,-878,112,-723,78,-747,19,-629,12,-544,4,-577,14,-985,37,-554,16,-309,8,-759,12,-749,11,-316,3,-498,9,-562,7
62,-208,1334,-1066,470,-786,77,-523,4,-966,54,-817,10,-221,2,-259,3,-616,45,-887,113,-729,78,-750,19,-634,12,-558,4,-587,15,-1004,38,-567,16,-315,8,-777,12,-768,11,-326,3,-506,9,-576,7
63,-208,1334,-1072,471,-792,78,-530,4,-971,54,-826,10,-226,2,-270,3,-623,45,-896,115,-735,78,-765,19,-658,13,-573,4,-608,15,-1010,38,-573,16,-317,8,-790,12,-790,11,-336,3,-516,9,-586,7
64,-208,1340,-1074,473,-797,78,-539,4,-978,55,-844,10,-233,2,-273,3,-635,45,-903,116,-747,79,-775,19,-673,13,-578,4,-620,16,-1027,39,-587,16,-318,8,-800,12,-802,11,-350,3,-522,9,-605,7
65,-208,1350,-1081,477,-807,78,-545,4,-984,55,-864,10,-237,3,-279,3,-641,45,-913,116,-755,79,-782,19,-681,13,-584,4,-635,16,-1038,39,-601,16,-323,8,-822,12,-819,11,-358,3,-529,9,-617,7
66,-209,1357,-1086,478,-813,79,-570,4,-989,56,-876,10,-242,3,-284,3,-650,45,-925,116,-759,80,-802,19,-693,13,-598,4,-645,16,-1053,39,-607,16,-325,8,-840,12,-833,11,-365,3,-538,9,-620,7
67,-209,1357,-1086,478,-820,79,-577,4,-1007,57,-897,10,-252,3,-291,3,-658,45,-936,118,-763,80,-811,19,-706,13,-612,4,-656,16,-1071,39,-608,16,-329,8,-855,12,-843,11,-381,3,-548,9,-633,7
68,-210,1363,-1096,481,-827,79,-587,4,-1019,57,-920,10,-260,3,-297,3,-666,45,-942,119,-769,80,-820,19,-714,13,-641,4,-665,16,-1079,40,-612,16,-330,8,-869,13,-854,11,-389,3,-559,9,-642,7
69,-210,1372,-1105,485,-831,79,-597,4,-1026,57,-930,10,-265,3,-309,3,-671,45,-951,119,-775,81,-829,19,-723,13,-667,4,-675,16,-1094,40,-618,16,-335,9,-884,13,-867,11,-394,3,-565,9,-661,7
70,-210,1376,-1109,487,-842,80,-601,4,-1032,57,-948,10,-268,3,-322,3,-678,45,-959,119,-780,81,-840,19,-741,14,-684,4,-683,17,-1104,40,-629,16,-344,9,-901,13,-875,11,-405,3,-572,9,-676,7
71,-210,1380,-1109,487,-848,81,-606,4,-1039,58,-965,10,-276,3,-328,3,-684,45,-968,120,-784,82,-853,19,-753,14,-716,4,-698,17,-1113,40,-638,16,-349,9,-918,13,-889,11,-416,3,-580,9,-685,7
72,-211,1384,-1116,488,-855,82,-627,4,-1050,58,-982,11,-287,3,-335,3,-695,45,-969,121,-795,82,-862,19,-762,14,-732,4,-711,17,-1122,40,-651,16,-353,9,-929,13,-898,11,-423,3,-585,9,-697,7
73,-212,1385,-1118,490,-859,82,-634,4,-1059,59,-1003,11,-294,3,-338,3,-703,45,-974,122,-808,82,-878,19,-771,14,-750,4,-726,18,-1130,40,-657,16,-354,9,-948,13,-921,11,-429,3,-598,9,-707,7
74,-212,1389,-1127,490,-862,82,-645,4,-1063,59,-1015,11,-297,3,-350,3,-706,45,-982,124,-819,82,-883,19,-788,14,-769,4,-756,18,-1135,40,-661,16,-361,9,-968,14,-926,11,-439,3,-605,9,-725,7
75,-212,1394,-1132,491,-864,82,-655,4,-1076,59,-1026,11,-304,3,-356,3,-714,45,-993,124,-822,82,-901,19,-802,14,-779,4,-780,18,-1152,40,-666,16,-372,9,-975,14,-935,11,-452,3,-617,9,-733,7
76,-216,1397,-1136,492,-868,82,-669,4,-1084,59,-1036,12,-314,3,-362,3,-720,46,-1001,124,-826,82,-910,19,-817,14,-784,4,-790,18,-1182,40,-671,16,-379,9,-985,14,-946,12,-466,3,-626,9,-753,7
77,-216,1399,-1140,493,-872,82,-682,4,-1090,59,-1051,12,-324,3,-379,3,-733,46,-1007,125,-837,82,-920,19,-825,14,-793,4,-799,18,-1193,41,-675,16,-388,9,-1008,14,-963,12,-471,3,-637,9,-763,7
78,-216,1401,-1140,493,-881,82,-687,4,-1096,60,-1072,12,-335,3,-384,3,-744,46,-1015,126,-846,82,-931,19,-838,14,-805,4,-816,19,-1194,41,-679,16,-393,9,-1021,14,-978,13,-481,3,-653,9,-785,7
79,-216,1406,-1147,493,-884,82,-697,4,-1106,60,-1085,12,-341,4,-390,3,-755,46,-1018,126,-858,82,-946,19,-843,14,-826,4,-838,19,-1201,41,-683,16,-403,9,-1035,14,-983,13,-492,3,-667,9,-800,7
